Timestamp,Shoulder Angle,Elbow Angle
2024-11-07 21:04:22,106.99306862335818,62.555451441179805
2024-11-07 21:04:22,111.28833816042356,56.49786217163526
2024-11-07 21:04:22,106.72047700519536,62.59591829536336
2024-11-07 21:04:22,110.27552667834374,57.2778659505305
2024-11-07 21:04:22,106.2053348249078,63.19705631260161
2024-11-07 21:04:22,108.80308390391514,58.53007391493907
2024-11-07 21:04:22,103.75060536046028,65.87809269512674
2024-11-07 21:04:22,106.93850416618054,60.21131604786418
2024-11-07 21:04:22,100.72067922273239,69.4265366661519
2024-11-07 21:04:22,102.42312958462406,64.72730861012613
2024-11-07 21:04:22,92.9047254916653,77.61966181409865
2024-11-07 21:04:22,94.76162345221394,72.66569851385336
2024-11-07 21:04:22,83.25532327872469,86.97454337948955
2024-11-07 21:04:22,82.12240490583838,85.44913222275785
2024-11-07 21:04:22,73.8524011886254,96.5862252141091
2024-11-07 21:04:22,69.33983730252538,98.22844284044069
2024-11-07 21:04:22,65.28255746517151,104.71914635130398
2024-11-07 21:04:22,58.218544052271184,109.6730267911627
2024-11-07 21:04:22,55.84436128187096,114.81857858242685
2024-11-07 21:04:22,50.025024623649024,118.71228516063704
2024-11-07 21:04:22,46.49262922817298,124.92885598318199
2024-11-07 21:04:22,42.42475979894859,127.22219382007597
2024-11-07 21:04:22,38.65009622521372,133.3932166218388
2024-11-07 21:04:22,36.80724525617747,133.7500789186188
2024-11-07 21:04:22,33.334685777082214,137.7231607902541
2024-11-07 21:04:22,30.717581924515464,140.76674787006834
2024-11-07 21:04:22,28.333782552198755,142.13163708348907
2024-11-07 21:04:22,24.874183558335492,148.6438269159849
2024-11-07 21:04:22,24.013635991051377,147.68850949520987
2024-11-07 21:04:22,20.060203429332773,154.96069187497383
2024-11-07 21:04:22,19.442979503120124,155.21889840600872
2024-11-07 21:04:22,16.070060052777222,161.23433906452854
2024-11-07 21:04:22,14.261238727911682,163.4045160267817
2024-11-07 21:04:22,10.859234803598982,168.23465937602742
2024-11-07 21:04:22,12.102589823035856,166.82926546405218
2024-11-07 21:04:22,8.857220895709562,169.54888697737582
2024-11-07 21:04:22,11.0685802062845,168.0039246907869
2024-11-07 21:04:22,5.789281389929239,173.68815491931855
2024-11-07 21:04:23,9.523820641611856,169.61428913970332
2024-11-07 21:04:23,3.482930445736706,177.46250975419764
2024-11-07 21:04:23,7.496865282728933,171.10371067490365
2024-11-07 21:04:23,2.9025359219974054,178.3819207312587
2024-11-07 21:04:23,6.605978158561524,172.9159206270833
2024-11-07 21:04:23,2.0178322209450466,179.49713623536437
2024-11-07 21:04:23,6.356372811108418,173.96707061084737
2024-11-07 21:04:23,2.143039106404236,179.6105518981
2024-11-07 21:04:23,6.1711890679161066,174.81170981739663
2024-11-07 21:04:23,1.979595793919684,179.26970768901958
2024-11-07 21:04:23,5.97966628478165,175.63033221754208
2024-11-07 21:04:23,1.6054099829962531,178.60460211386857
2024-11-07 21:04:23,5.9861073937614195,175.81733643507178
2024-11-07 21:04:23,1.4383577536387462,178.8234721153088
2024-11-07 21:04:23,6.100113611906169,175.97768769022784
2024-11-07 21:04:23,1.119401023219873,178.63617761592096
2024-11-07 21:04:23,6.288990082937548,175.96017668230718
2024-11-07 21:04:23,0.9404155953877933,178.50009134625893
2024-11-07 21:04:23,6.640725439979867,175.36689446521652
2024-11-07 21:04:23,0.949896692025317,178.59664741552453
2024-11-07 21:04:23,6.916314327336614,174.86540505726379
2024-11-07 21:04:23,1.0281449196088526,178.68443918728883
2024-11-07 21:04:23,7.034662217534197,176.91444848961996
2024-11-07 21:04:23,1.44733740123648,179.27292148520203
2024-11-07 21:04:23,8.052428715930636,176.33927940443
2024-11-07 21:04:23,1.7210010219225162,179.65664761068064
2024-11-07 21:04:23,9.270488521858203,175.8211933907117
2024-11-07 21:04:23,1.9298250601284648,179.95662005325855
2024-11-07 21:04:23,11.495110452532094,171.97630566055506
2024-11-07 21:04:23,2.7516018636532396,178.74856905915132
2024-11-07 21:04:23,12.974300537708874,169.5928626995248
2024-11-07 21:04:23,4.713652240210273,175.9302371407737
2024-11-07 21:04:23,14.479894089698744,166.59532501984876
2024-11-07 21:04:23,7.227039897183706,171.51106699785976
2024-11-07 21:04:23,16.0835679305695,164.22036981352954
2024-11-07 21:04:23,9.922051373466264,168.54551106422892
2024-11-07 21:04:23,18.10818048519116,162.0797608494911
2024-11-07 21:04:23,12.417732421802304,164.8354225627623
2024-11-07 21:04:23,21.829688263826224,157.21192479470767
2024-11-07 21:04:23,15.63191893601318,159.99220384167057
2024-11-07 21:04:23,24.84502314579829,152.80837886762038
2024-11-07 21:04:23,19.212924722849433,154.1932992829206
2024-11-07 21:04:24,27.835288777430648,148.30865487956135
2024-11-07 21:04:24,21.174589713350628,151.44796084608794
2024-11-07 21:04:24,30.997986962629433,143.26635246605392
2024-11-07 21:04:24,23.60326201669998,148.49194838114968
2024-11-07 21:04:24,33.833363483944666,139.91866324420462
2024-11-07 21:04:24,26.123603967831137,144.9533295647225
2024-11-07 21:04:24,38.05302571804917,135.05036355091866
2024-11-07 21:04:24,30.353353273828557,139.63171054436248
2024-11-07 21:04:24,41.732932292184714,131.46669428480962
2024-11-07 21:04:24,34.30273676687718,135.55807771031306
2024-11-07 21:04:24,45.2130557635674,125.7021934961096
2024-11-07 21:04:24,38.75714489169327,130.35628332244735
2024-11-07 21:04:24,49.51718074002823,119.84088724770399
2024-11-07 21:04:24,42.84739678096664,125.69523898948007
2024-11-07 21:04:24,54.21656569719403,114.41873041894172
